transaction_id,sender_account,receiver_account,timestamp,amount,transaction_type,merchant_category,location,is_fraud,is_synthetic,anomaly_type
USER_ANOM_TRAIN_2089_VEL_348_1,USER_ANOM_TRAIN_2089,MERCHANT_275,2024-12-14 00:02:00.000000,73776.58,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_875,USER_TRAIN_1065,MERCHANT_17,2024-04-07 13:18:38.958339,433230.18,withdrawal,dining,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_10_2,USER_ANOM_TRAIN_2089,MERCHANT_264,2024-01-11 00:04:00.000000,117255.88,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1499,USER_TRAIN_1065,MERCHANT_69,2024-09-21 00:38:34.093656,158828.29,withdrawal,groceries,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_332_2,USER_ANOM_TRAIN_2089,MERCHANT_247,2024-11-28 00:04:00.000000,32619.66,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_613,USER_TRAIN_1065,MERCHANT_64,2024-04-21 07:44:43.886445,473635.82,withdrawal,utilities,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1147,USER_TRAIN_1065,MERCHANT_54,2024-03-18 11:30:01.059372,460841.22,withdrawal,utilities,Jakarta,0,1,none
USER_TRAIN_1065_NORM_534,USER_TRAIN_1065,MERCHANT_45,2024-04-18 02:21:58.091746,403075.78,withdrawal,dining,Surabaya,0,1,none
USER_TRAIN_1065_NORM_186,USER_TRAIN_1065,MERCHANT_75,2024-01-29 20:29:56.523579,316322.49,withdrawal,entertainment,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_389_6,USER_ANOM_TRAIN_2089,MERCHANT_244,2025-01-24 00:12:00.000000,25449.78,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_141_3,USER_ANOM_TRAIN_2089,MERCHANT_277,2024-05-21 00:06:00.000000,97083.57,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_207_3,USER_ANOM_TRAIN_2089,MERCHANT_262,2024-07-26 00:06:00.000000,84170.25,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_694,USER_TRAIN_1065,MERCHANT_52,2024-03-03 13:12:01.745718,491135.79,withdrawal,shopping,Jakarta,0,1,none
USER_TRAIN_1065_NORM_208,USER_TRAIN_1065,MERCHANT_96,2024-02-09 20:48:16.042267,282324.7,withdrawal,transport,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1031,USER_TRAIN_1065,MERCHANT_99,2024-03-12 22:35:49.289165,95849.53,withdrawal,groceries,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_251_1,USER_ANOM_TRAIN_2089,MERCHANT_276,2024-09-08 00:02:00.000000,60993.78,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_271_3,USER_ANOM_TRAIN_2089,MERCHANT_238,2024-09-28 00:06:00.000000,140590.38,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_391_2,USER_ANOM_TRAIN_2089,MERCHANT_280,2025-01-26 00:04:00.000000,80484.75,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_858,USER_TRAIN_1065,MERCHANT_21,2024-05-02 13:37:39.141527,295764.06,withdrawal,transport,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_147_1,USER_ANOM_TRAIN_2089,MERCHANT_251,2024-05-27 00:02:00.000000,143051.66,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_654,USER_TRAIN_1065,MERCHANT_43,2024-04-12 00:58:31.413445,371465.59,withdrawal,groceries,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_GEO_203,USER_ANOM_TRAIN_2089,MERCHANT_228,2024-01-17 22:50:00.000000,261435.25,withdrawal,travel_agency,Moscow,1,1,geo_anomaly
USER_ANOM_TRAIN_2089_GEO_217,USER_ANOM_TRAIN_2089,MERCHANT_250,2024-01-19 02:01:00.000000,420061.69,withdrawal,travel_agency,Moscow,1,1,geo_anomaly
USER_TRAIN_1065_NORM_1174,USER_TRAIN_1065,MERCHANT_82,2024-05-31 06:16:42.493593,338293.15,withdrawal,utilities,Bandung,0,1,none
USER_TRAIN_1065_NORM_382,USER_TRAIN_1065,MERCHANT_31,2024-02-21 09:48:09.057117,216053.61,withdrawal,shopping,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_234_1,USER_ANOM_TRAIN_2089,MERCHANT_273,2024-08-22 00:02:00.000000,30858.5,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1282,USER_TRAIN_1065,MERCHANT_69,2024-06-18 13:35:12.521457,284226.84,withdrawal,utilities,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_0_3,USER_ANOM_TRAIN_2089,MERCHANT_252,2024-01-01 00:06:00.000000,135038.69,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1088,USER_TRAIN_1065,MERCHANT_12,2024-06-02 05:06:22.002617,390019.93,withdrawal,groceries,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_HIGH_255,USER_ANOM_TRAIN_2089,MERCHANT_267,2024-03-26 00:52:00.000000,9284238.0,withdrawal,luxury_goods,Jakarta,1,1,high_amount
USER_TRAIN_1065_NORM_1235,USER_TRAIN_1065,MERCHANT_46,2024-08-24 07:09:21.345125,259791.12,withdrawal,entertainment,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_HIGH_281,USER_ANOM_TRAIN_2089,MERCHANT_215,2024-04-03 16:19:00.000000,2659854.0,withdrawal,luxury_goods,Jakarta,1,1,high_amount
USER_TRAIN_1065_NORM_1145,USER_TRAIN_1065,MERCHANT_52,2024-08-03 10:26:37.387848,175367.34,withdrawal,transport,Surabaya,0,1,none
USER_TRAIN_1065_NORM_250,USER_TRAIN_1065,MERCHANT_30,2024-02-11 06:20:07.245664,412066.2,withdrawal,transport,Bandung,0,1,none
USER_TRAIN_1065_NORM_861,USER_TRAIN_1065,MERCHANT_44,2024-02-22 11:33:56.226158,372344.32,withdrawal,entertainment,Bandung,0,1,none
USER_TRAIN_1065_NORM_535,USER_TRAIN_1065,MERCHANT_35,2024-02-14 13:34:35.954853,215500.91,withdrawal,utilities,Surabaya,0,1,none
USER_TRAIN_1065_NORM_367,USER_TRAIN_1065,MERCHANT_52,2024-02-11 15:58:32.137919,397589.72,withdrawal,groceries,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1596,USER_TRAIN_1065,MERCHANT_96,2024-09-03 08:03:27.631863,143608.86,withdrawal,transport,Bandung,0,1,none
USER_TRAIN_1065_NORM_993,USER_TRAIN_1065,MERCHANT_66,2024-05-02 18:23:21.532822,360202.17,withdrawal,entertainment,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_43_0,USER_ANOM_TRAIN_2089,MERCHANT_225,2024-02-13 00:00:00.000000,67121.57,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_HIGH_79,USER_ANOM_TRAIN_2089,MERCHANT_200,2024-01-27 08:26:00.000000,9436512.0,withdrawal,luxury_goods,Jakarta,1,1,high_amount
USER_TRAIN_1065_NORM_238,USER_TRAIN_1065,MERCHANT_86,2024-01-31 12:57:57.569462,324635.46,withdrawal,utilities,Jakarta,0,1,none
USER_TRAIN_1065_NORM_539,USER_TRAIN_1065,MERCHANT_13,2024-04-20 00:57:42.627857,196024.28,withdrawal,dining,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_386_6,USER_ANOM_TRAIN_2089,MERCHANT_258,2025-01-21 00:12:00.000000,134159.57,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1035,USER_TRAIN_1065,MERCHANT_14,2024-07-02 06:47:37.793452,329066.49,withdrawal,dining,Bandung,0,1,none
USER_TRAIN_1065_NORM_1250,USER_TRAIN_1065,MERCHANT_67,2024-07-15 10:25:22.352805,302968.44,withdrawal,groceries,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_133_6,USER_ANOM_TRAIN_2089,MERCHANT_276,2024-05-13 00:12:00.000000,76922.07,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_264_2,USER_ANOM_TRAIN_2089,MERCHANT_225,2024-09-21 00:04:00.000000,43728.45,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_320_4,USER_ANOM_TRAIN_2089,MERCHANT_277,2024-11-16 00:08:00.000000,90507.53,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1590,USER_TRAIN_1065,MERCHANT_23,2024-11-21 13:37:08.768811,369286.31,withdrawal,shopping,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_4_4,USER_ANOM_TRAIN_2089,MERCHANT_217,2024-01-05 00:08:00.000000,95558.2,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_325_2,USER_ANOM_TRAIN_2089,MERCHANT_287,2024-11-21 00:04:00.000000,84586.42,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_222,USER_TRAIN_1065,MERCHANT_24,2024-01-22 00:15:33.439319,482501.98,withdrawal,dining,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_21_2,USER_ANOM_TRAIN_2089,MERCHANT_264,2024-01-22 00:04:00.000000,135456.13,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_4_6,USER_ANOM_TRAIN_2089,MERCHANT_217,2024-01-05 00:12:00.000000,106788.98,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_274_2,USER_ANOM_TRAIN_2089,MERCHANT_289,2024-10-01 00:04:00.000000,109504.33,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_358,USER_TRAIN_1065,MERCHANT_68,2024-01-23 08:45:18.182470,236146.51,withdrawal,utilities,Surabaya,0,1,none
USER_TRAIN_1065_NORM_320,USER_TRAIN_1065,MERCHANT_99,2024-02-08 19:12:28.798584,391411.44,withdrawal,utilities,Bandung,0,1,none
USER_TRAIN_1065_NORM_1595,USER_TRAIN_1065,MERCHANT_19,2024-05-18 06:32:47.596106,489582.36,withdrawal,shopping,Surabaya,0,1,none
USER_TRAIN_1065_NORM_147,USER_TRAIN_1065,MERCHANT_82,2024-01-21 05:09:59.630256,52805.73,withdrawal,dining,Bandung,0,1,none
USER_TRAIN_1065_NORM_1425,USER_TRAIN_1065,MERCHANT_64,2024-03-15 20:16:30.301886,95631.76,withdrawal,shopping,Bandung,0,1,none
USER_TRAIN_1065_NORM_323,USER_TRAIN_1065,MERCHANT_19,2024-02-04 22:33:51.351117,258815.48,withdrawal,transport,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1547,USER_TRAIN_1065,MERCHANT_37,2024-03-10 12:21:15.068079,491691.69,withdrawal,entertainment,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1509,USER_TRAIN_1065,MERCHANT_47,2024-07-14 04:54:54.960210,438497.37,withdrawal,dining,Bandung,0,1,none
USER_TRAIN_1065_NORM_1356,USER_TRAIN_1065,MERCHANT_67,2024-04-27 22:42:30.911958,380571.05,withdrawal,transport,Surabaya,0,1,none
USER_TRAIN_1065_NORM_899,USER_TRAIN_1065,MERCHANT_48,2024-07-03 05:19:08.308261,189650.03,withdrawal,shopping,Surabaya,0,1,none
USER_TRAIN_1065_NORM_455,USER_TRAIN_1065,MERCHANT_43,2024-02-17 17:27:51.838208,492076.38,withdrawal,utilities,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1398,USER_TRAIN_1065,MERCHANT_35,2024-04-13 09:45:53.221061,264521.02,withdrawal,entertainment,Surabaya,0,1,none
USER_TRAIN_1065_NORM_191,USER_TRAIN_1065,MERCHANT_78,2024-01-19 01:09:35.549747,210970.62,withdrawal,dining,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_383_2,USER_ANOM_TRAIN_2089,MERCHANT_249,2025-01-18 00:04:00.000000,73068.67,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_374,USER_TRAIN_1065,MERCHANT_77,2024-03-11 17:28:31.793132,492899.09,withdrawal,shopping,Bandung,0,1,none
USER_TRAIN_1065_NORM_812,USER_TRAIN_1065,MERCHANT_23,2024-05-06 16:04:54.160783,324450.73,withdrawal,groceries,Jakarta,0,1,none
USER_TRAIN_1065_NORM_378,USER_TRAIN_1065,MERCHANT_67,2024-03-13 22:35:10.932314,213115.68,withdrawal,groceries,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1263,USER_TRAIN_1065,MERCHANT_23,2024-03-12 22:25:28.294345,52112.73,withdrawal,transport,Bandung,0,1,none
USER_TRAIN_1065_NORM_910,USER_TRAIN_1065,MERCHANT_3,2024-02-24 02:31:58.492323,123130.13,withdrawal,transport,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_96_2,USER_ANOM_TRAIN_2089,MERCHANT_248,2024-04-06 00:04:00.000000,127649.92,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_734,USER_TRAIN_1065,MERCHANT_16,2024-05-10 14:59:48.837016,346816.77,withdrawal,utilities,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_121_5,USER_ANOM_TRAIN_2089,MERCHANT_278,2024-05-01 00:10:00.000000,95030.51,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_476,USER_TRAIN_1065,MERCHANT_34,2024-02-08 23:45:40.297460,440262.7,withdrawal,transport,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_61_1,USER_ANOM_TRAIN_2089,MERCHANT_209,2024-03-02 00:02:00.000000,101339.62,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_986,USER_TRAIN_1065,MERCHANT_68,2024-06-22 03:59:29.631398,198390.88,withdrawal,groceries,Bandung,0,1,none
USER_TRAIN_1065_NORM_1542,USER_TRAIN_1065,MERCHANT_44,2024-08-03 02:05:50.516523,402227.06,withdrawal,dining,Jakarta,0,1,none
USER_TRAIN_1065_NORM_57,USER_TRAIN_1065,MERCHANT_33,2024-01-07 22:02:56.707573,109967.37,withdrawal,shopping,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_131_4,USER_ANOM_TRAIN_2089,MERCHANT_254,2024-05-11 00:08:00.000000,16176.66,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_10_1,USER_ANOM_TRAIN_2089,MERCHANT_264,2024-01-11 00:02:00.000000,138865.02,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_HIGH_198,USER_ANOM_TRAIN_2089,MERCHANT_293,2024-03-07 00:17:00.000000,7109951.0,withdrawal,luxury_goods,Jakarta,1,1,high_amount
USER_TRAIN_1065_NORM_8,USER_TRAIN_1065,MERCHANT_66,2024-01-02 13:50:14.521014,261587.97,withdrawal,utilities,Bandung,0,1,none
USER_TRAIN_1065_NORM_905,USER_TRAIN_1065,MERCHANT_93,2024-03-01 15:52:26.610452,359132.11,withdrawal,entertainment,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_343_1,USER_ANOM_TRAIN_2089,MERCHANT_218,2024-12-09 00:02:00.000000,118631.76,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_983,USER_TRAIN_1065,MERCHANT_51,2024-03-07 16:51:19.733209,427635.52,withdrawal,groceries,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_394_5,USER_ANOM_TRAIN_2089,MERCHANT_226,2025-01-29 00:10:00.000000,56677.26,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_135_2,USER_ANOM_TRAIN_2089,MERCHANT_262,2024-05-15 00:04:00.000000,33968.5,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_75_3,USER_ANOM_TRAIN_2089,MERCHANT_238,2024-03-16 00:06:00.000000,115061.99,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_23_2,USER_ANOM_TRAIN_2089,MERCHANT_298,2024-01-24 00:04:00.000000,68645.82,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1098,USER_TRAIN_1065,MERCHANT_46,2024-03-24 00:26:57.695672,102680.06,withdrawal,dining,Jakarta,0,1,none
USER_TRAIN_1065_NORM_179,USER_TRAIN_1065,MERCHANT_12,2024-01-28 08:31:01.632468,414113.32,withdrawal,utilities,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_387_2,USER_ANOM_TRAIN_2089,MERCHANT_272,2025-01-22 00:04:00.000000,148606.86,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_GEO_68,USER_ANOM_TRAIN_2089,MERCHANT_261,2024-01-06 16:42:00.000000,291806.78,withdrawal,travel_agency,Lagos,1,1,geo_anomaly
USER_TRAIN_1065_NORM_1105,USER_TRAIN_1065,MERCHANT_37,2024-04-25 03:09:03.676416,289349.85,withdrawal,dining,Surabaya,0,1,none
USER_TRAIN_1065_NORM_551,USER_TRAIN_1065,MERCHANT_73,2024-02-10 14:04:16.085110,322912.15,withdrawal,shopping,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1041,USER_TRAIN_1065,MERCHANT_65,2024-07-30 06:18:18.674278,386403.96,withdrawal,dining,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1418,USER_TRAIN_1065,MERCHANT_7,2024-08-15 11:39:01.492847,488435.07,withdrawal,groceries,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_326_3,USER_ANOM_TRAIN_2089,MERCHANT_206,2024-11-22 00:06:00.000000,136701.89,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_GEO_327,USER_ANOM_TRAIN_2089,MERCHANT_221,2024-01-28 06:51:00.000000,797129.09,withdrawal,travel_agency,Moscow,1,1,geo_anomaly
USER_TRAIN_1065_NORM_1370,USER_TRAIN_1065,MERCHANT_80,2024-05-16 01:23:31.319033,227386.16,withdrawal,shopping,Surabaya,0,1,none
USER_TRAIN_1065_NORM_483,USER_TRAIN_1065,MERCHANT_85,2024-03-24 09:21:16.663065,449840.66,withdrawal,transport,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_207_0,USER_ANOM_TRAIN_2089,MERCHANT_262,2024-07-26 00:00:00.000000,148600.31,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_795,USER_TRAIN_1065,MERCHANT_78,2024-04-15 11:56:06.228526,444804.43,withdrawal,dining,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_GEO_158,USER_ANOM_TRAIN_2089,MERCHANT_292,2024-01-14 04:55:00.000000,826775.65,withdrawal,travel_agency,Moscow,1,1,geo_anomaly
USER_TRAIN_1065_NORM_419,USER_TRAIN_1065,MERCHANT_79,2024-01-21 06:43:36.818794,58230.96,withdrawal,utilities,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_HIGH_192,USER_ANOM_TRAIN_2089,MERCHANT_200,2024-03-05 00:52:00.000000,2151666.0,withdrawal,luxury_goods,Jakarta,1,1,high_amount
USER_ANOM_TRAIN_2089_VEL_43_5,USER_ANOM_TRAIN_2089,MERCHANT_225,2024-02-13 00:10:00.000000,46368.71,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_GEO_47,USER_ANOM_TRAIN_2089,MERCHANT_267,2024-01-04 22:20:00.000000,430862.11,withdrawal,travel_agency,Lagos,1,1,geo_anomaly
USER_TRAIN_1065_NORM_189,USER_TRAIN_1065,MERCHANT_46,2024-01-29 14:56:49.513998,465823.47,withdrawal,transport,Bandung,0,1,none
USER_ANOM_TRAIN_2089_GEO_223,USER_ANOM_TRAIN_2089,MERCHANT_237,2024-01-19 14:08:00.000000,257308.47,withdrawal,travel_agency,Lagos,1,1,geo_anomaly
USER_TRAIN_1065_NORM_1076,USER_TRAIN_1065,MERCHANT_24,2024-04-05 16:48:44.650688,58089.95,withdrawal,shopping,Jakarta,0,1,none
USER_TRAIN_1065_NORM_415,USER_TRAIN_1065,MERCHANT_59,2024-01-19 13:11:07.241819,278773.9,withdrawal,utilities,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1538,USER_TRAIN_1065,MERCHANT_58,2024-03-23 00:56:40.485302,284784.54,withdrawal,groceries,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_269_4,USER_ANOM_TRAIN_2089,MERCHANT_259,2024-09-26 00:08:00.000000,88249.22,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_965,USER_TRAIN_1065,MERCHANT_6,2024-03-01 20:12:10.477122,157406.11,withdrawal,utilities,Bandung,0,1,none
USER_TRAIN_1065_NORM_494,USER_TRAIN_1065,MERCHANT_62,2024-01-23 04:19:56.353096,100619.88,withdrawal,dining,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_85_0,USER_ANOM_TRAIN_2089,MERCHANT_209,2024-03-26 00:00:00.000000,63603.66,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1264,USER_TRAIN_1065,MERCHANT_67,2024-08-11 08:16:26.614346,84538.04,withdrawal,shopping,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_21_4,USER_ANOM_TRAIN_2089,MERCHANT_264,2024-01-22 00:08:00.000000,103236.61,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_422,USER_TRAIN_1065,MERCHANT_81,2024-02-26 09:47:13.545803,76641.13,withdrawal,utilities,Bandung,0,1,none
USER_TRAIN_1065_NORM_1556,USER_TRAIN_1065,MERCHANT_40,2024-07-14 15:14:16.620876,442949.17,withdrawal,utilities,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_GEO_157,USER_ANOM_TRAIN_2089,MERCHANT_207,2024-01-14 02:29:00.000000,309532.86,withdrawal,travel_agency,Lagos,1,1,geo_anomaly
USER_ANOM_TRAIN_2089_VEL_373_1,USER_ANOM_TRAIN_2089,MERCHANT_222,2025-01-08 00:02:00.000000,85912.46,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1333,USER_TRAIN_1065,MERCHANT_41,2024-04-24 18:34:31.661226,344880.21,withdrawal,dining,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1295,USER_TRAIN_1065,MERCHANT_49,2024-04-01 00:10:31.341985,122034.86,withdrawal,entertainment,Jakarta,0,1,none
USER_TRAIN_1065_NORM_766,USER_TRAIN_1065,MERCHANT_3,2024-05-23 03:04:50.038911,469691.98,withdrawal,shopping,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1462,USER_TRAIN_1065,MERCHANT_48,2024-05-18 08:37:16.218100,358809.87,withdrawal,utilities,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_GEO_263,USER_ANOM_TRAIN_2089,MERCHANT_248,2024-01-22 22:24:00.000000,759565.86,withdrawal,travel_agency,Lagos,1,1,geo_anomaly
USER_ANOM_TRAIN_2089_VEL_391_5,USER_ANOM_TRAIN_2089,MERCHANT_280,2025-01-26 00:10:00.000000,86262.06,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1506,USER_TRAIN_1065,MERCHANT_47,2024-05-14 09:56:00.239642,113067.82,withdrawal,entertainment,Surabaya,0,1,none
USER_TRAIN_1065_NORM_665,USER_TRAIN_1065,MERCHANT_21,2024-04-18 08:50:07.740112,400679.08,withdrawal,transport,Jakarta,0,1,none
USER_TRAIN_1065_NORM_537,USER_TRAIN_1065,MERCHANT_59,2024-04-17 14:56:34.643452,427716.66,withdrawal,transport,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_43_2,USER_ANOM_TRAIN_2089,MERCHANT_225,2024-02-13 00:04:00.000000,103821.31,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1346,USER_TRAIN_1065,MERCHANT_91,2024-05-23 20:57:07.365886,283784.77,withdrawal,dining,Bandung,0,1,none
USER_TRAIN_1065_NORM_1588,USER_TRAIN_1065,MERCHANT_24,2024-08-01 02:02:27.426629,393098.24,withdrawal,dining,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_269_1,USER_ANOM_TRAIN_2089,MERCHANT_259,2024-09-26 00:02:00.000000,31111.08,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_501,USER_TRAIN_1065,MERCHANT_17,2024-03-15 22:17:10.744379,222716.81,withdrawal,groceries,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_288_1,USER_ANOM_TRAIN_2089,MERCHANT_247,2024-10-15 00:02:00.000000,129590.55,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_817,USER_TRAIN_1065,MERCHANT_64,2024-05-05 17:37:54.344090,404310.26,withdrawal,transport,Bandung,0,1,none
USER_TRAIN_1065_NORM_1123,USER_TRAIN_1065,MERCHANT_92,2024-08-06 05:17:28.644388,109028.2,withdrawal,utilities,Surabaya,0,1,none
USER_TRAIN_1065_NORM_331,USER_TRAIN_1065,MERCHANT_68,2024-02-07 18:49:08.315712,197518.67,withdrawal,shopping,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_349_2,USER_ANOM_TRAIN_2089,MERCHANT_242,2024-12-15 00:04:00.000000,37666.86,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_GEO_160,USER_ANOM_TRAIN_2089,MERCHANT_294,2024-01-14 08:21:00.000000,569515.04,withdrawal,travel_agency,Moscow,1,1,geo_anomaly
USER_TRAIN_1065_NORM_1306,USER_TRAIN_1065,MERCHANT_49,2024-05-02 22:20:19.942951,58004.49,withdrawal,dining,Bandung,0,1,none
USER_TRAIN_1065_NORM_810,USER_TRAIN_1065,MERCHANT_44,2024-02-13 04:42:30.657108,242944.33,withdrawal,dining,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_185_1,USER_ANOM_TRAIN_2089,MERCHANT_297,2024-07-04 00:02:00.000000,148064.56,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_300_0,USER_ANOM_TRAIN_2089,MERCHANT_285,2024-10-27 00:00:00.000000,66801.78,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_1_2,USER_ANOM_TRAIN_2089,MERCHANT_281,2024-01-02 00:04:00.000000,111552.48,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_303_1,USER_ANOM_TRAIN_2089,MERCHANT_287,2024-10-30 00:02:00.000000,49955.19,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_306_1,USER_ANOM_TRAIN_2089,MERCHANT_275,2024-11-02 00:02:00.000000,66793.04,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_161_2,USER_ANOM_TRAIN_2089,MERCHANT_201,2024-06-10 00:04:00.000000,40821.81,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_75_5,USER_ANOM_TRAIN_2089,MERCHANT_238,2024-03-16 00:10:00.000000,24749.44,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_867,USER_TRAIN_1065,MERCHANT_7,2024-06-13 02:11:02.492266,309489.84,withdrawal,utilities,Bandung,0,1,none
